,year,title,isBestSelling,subcategory
316,2019,Jubilee: Recipes from Two Centuries of African American Cooking: A Cookbook,False,
317,2019,Clark the Shark: Too Many Treats (I Can Read Level 1),False,
318,2019,Deeper Than The Ocean,False,
319,2019,Pocket RBG Wisdom: Supreme Quotes and Inspired Musings from Ruth Bader Ginsburg,False,
320,2019,A Little SPOT of Anger: A Story About Managing BIG Emotions,True,Communicative Disorders in Special Ed.
321,2019,Brain Games - Sticker by Letter: In the Wild (Sticker Puzzles - Kids Activity Book),False,
322,2019,"Spooky, Spooky Little Bat (Finger Puppet Books) (Finger Puppet Board Book)",False,
323,2019,"How to Stop Losing Your Sh*t with Your Kids: A Practical Guide to Becoming a Calmer, Happier Parent",False,
324,2019,They Called Us Enemy,True,LGBT Graphic Novels
325,2019,The Official Ninja Foodi Digital Air Fry Oven Cookbook: 75 Recipes for Quick and Easy Sheet Pan Meals,False,
326,2019,The Pioneer Woman Cooks: The New Frontier: 112 Fantastic Favorites for Everyday Eating,False,
327,2019,The Boys Omnibus Vol. 3,False,
328,2019,"Smile, Sisters, and Guts: The Box Set",False,
329,2019,Live in Light: 5-Minute Devotions for Teen Girls,True,Teen & Young Adult Christian Devotionals & Prayer
330,2019,"The Emotion Code: How to Release Your Trapped Emotions for Abundant Health, Love, and Happiness (Updated and Expanded Edition)",False,
331,2019,Beholding and Becoming: The Art of Everyday Worship,False,
332,2019,The Umbrella Academy Volume 3: Hotel Oblivion,False,
333,2019,It's OK to be Different: A Children's Picture Book About Diversity and Kindness,False,
334,2019,Mama Bear Apologetics™: Empowering Your Kids to Challenge Cultural Lies,False,
335,2019,Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,True,Weight Training
336,2019,The Happiness Advantage: How a Positive Brain Fuels Success in Work and Life,False,
337,2019,"Social Skills Activities for Kids: 50 Fun Exercises for Making Friends, Talking and Listening, and Understanding Social Rules",False,
338,2019,Every Breath,False,
339,2019,Never Let a Unicorn Scribble!,False,
340,2019,The Unteachables,False,
341,2019,"Merriam-Webster's Collegiate Dictionary, 11th Edition, Jacketed Hardcover, Indexed, 2020 Copyright",False,
342,2019,All You Need to Know About the Music Business: 10th Edition,True,Music Business
343,2019,Why a Daughter Needs a Dad,False,
344,2019,"Merriam-Webster's Student Atlas, New Edition, 2020 Copyright",True,Atlases
345,2019,"Black’s Law Dictionary, 11th Edition",True,Law Dictionaries & Terminology
346,2019,ATI TEAS Test Study Guide 2020-2021,False,
347,2019,"Halloween Coloring Book: An Adult Coloring Book with Beautiful Flowers, Adorable Animals, Spooky Characters, and Relaxing Fall Designs",False,
348,2019,Getting the Love You Want: A Guide for Couples: Third Edition,False,
349,2019,Little Green Box of Bright and Early Board Books (Bright & Early Board Books(TM)),False,
350,2019,"ATI TEAS 6 Study Guide: Spire Study System and ATI TEAS VI Test Prep Guide with ATI TEAS Version 6 Practice Test Review Questions for the Test of Essential Academic Skills, 6th edition",True,Dental Assisting
351,2019,Warriors: A Vision of Shadows Box Set: Volumes 1 to 6,False,
352,2019,Paint by Sticker Kids: Christmas: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,False,
353,2019,Puppy Training in 7 Easy Steps: Everything You Need to Know to Raise the Perfect Dog,False,
354,2019,"Keto Diet: Your 30-Day Plan to Lose Weight, Balance Hormones, Boost Brain Health, and Reverse Disease",False,
355,2019,"Cat Tarot: 78 Cards & Guidebook (Whimsical and Humorous Tarot Deck, Stocking Stuffer for Kitten Lovers)",False,
356,2019,"Halloween Adult Coloring Book: New and Expanded Edition, 100 Unique Designs, Jack-o-Lanterns, Witches, Haunted Houses, and More",False,
357,2019,Poke-a-dot: What's Your Favorite Color,False,
358,2019,The Housekeeper: A twisted psychological thriller,False,
359,2019,"Mazes For Kids Ages 4-8: Maze Activity Book | 4-6, 6-8 | Workbook for Games, Puzzles, and Problem-Solving",True,Children's Maze Books
360,2019,The Magic and Mystery of Trees,False,
361,2019,The Longevity Paradox: How to Die Young at a Ripe Old Age (The Plant Paradox),False,
362,2019,Wild at Home: How to style and care for beautiful plants,False,
363,2019,Touch and Feel Fall (Scholastic Early Learners),False,
364,2019,"CalorieKing 2020 Larger Print Calorie, Fat & Carbohydrate Counter",False,
365,2019,The Pale-Faced Lie: A True Story,False,
366,2019,"Trees, Leaves, Flowers and Seeds: A Visual Encyclopedia of the Plant Kingdom (Smithsonian)",False,
367,2019,When the Clock Strikes on Halloween,False,
368,2019,Indian-ish: Recipes and Antics from a Modern American Family,True,"Southeast Asian Cooking, Food & Wine"
369,2019,"Coffee Animals Coloring Book: A Fun Coloring Gift Book for Coffee Lovers & Adults Relaxation with Stress Relieving Animal Designs, Funny Coffee Quotes and Easy Coffee Recipes",True,Rabbit Pet Care
370,2019,"The Encyclopedia of Country Living, 50th Anniversary Edition: The Original Manual for Living off the Land & Doing It Yourself",False,
371,2019,2020 Lippincott Pocket Drug Guide for Nurses,False,
372,2019,New Plant Parent: Develop Your Green Thumb and Care for Your House-Plant Family,False,
373,2019,An American Marriage (Oprah's Book Club): A Novel,False,
374,2019,My Kindergarten Workbook: 101 Games and Activities to Support Kindergarten Skills (My Workbooks),False,
375,2019,The Richest Man in Babylon,False,
376,2019,Inspire Your Home: Easy Affordable Ideas to Make Every Room Glamorous,True,House Plans
377,2019,Cozy White Cottage: 100 Ways to Love the Feeling of Being Home,False,
378,2019,Minecraft Volume 1 (Graphic Novel),True,Dark Horse Comics & Graphic Novels
379,2019,21 Lessons for the 21st Century,False,
380,2019,Growing Up Great!: The Ultimate Puberty Book for Boys,True,Teen & Young Adult Maturing
381,2019,Children of Dune,False,
382,2019,"Love and Lemons Every Day: More than 100 Bright, Plant-Forward Recipes for Every Meal: A Cookbook",False,
383,2019,The Bad Guys in The Big Bad Wolf (The Bad Guys #9) (9),False,
384,2019,Theodore Boone 6-Book Box Set,True,
385,2019,Everything Is F*cked: A Book about Hope,False,
386,2019,"Dino Potty-Engaging Illustrations and Fun, Step-by-Step Rhyming Instructions get Little Ones Excited to Use the Potty on their Own!",False,
387,2019,Unconscious Bias in Schools: A Developmental Approach to Exploring Race and Racism,False,
388,2019,Where's Waldo? The Fantastic Journey,False,
389,2019,"Cursive Handwriting Workbook for Teens: Learning Cursive with Inspirational Quotes for Young Adults, 3 in 1 Cursive Tracing Book Including over 130 Pages of Exercises with Letters, Words and Sentences",True,Cataloging
390,2019,Serpent & Dove,False,
391,2019,"EASY-TO-READ CROSSWORD PUZZLES FOR ADULTS: LARGE-PRINT, MEDIUM-LEVEL PUZZLES THAT ENTERTAIN AND CHALLENGE",True,Antique & Collectible Marbles
392,2019,Never Touch the Dinosaurs,False,
393,2019,"Prioritization, Delegation, and Assignment: Practice Exercises for the NCLEX Examination",False,
394,2019,"Way of the Warrior Kid 3: Where there's a Will... Kids Fitness, Martial Arts and Empowerment",False,
395,2019,"Baby 411: Your Baby, Birth to Age 1! Everything you wanted to know but were afraid to ask about your newborn: breastfeeding, weaning, calming a fussy baby, milestones and more! Your baby bible!",False,
396,2019,I Really Needed This Today: Words to Live By,False,
397,2019,Pippa's Night Parade,False,
398,2019,"CSB Tony Evans Study Bible, Hardcover",False,
399,2019,"Hello, World! Ocean Life",False,
400,2019,The Wonder Weeks: A Stress-Free Guide to Your Baby's Behavior (6th Edition),False,
401,2019,Keto Diet For Dummies,False,
402,2019,"Halloween Coloring and Activity Book For Toddlers and Kids: Kids Halloween Book: Children Coloring Workbooks for Kids: Boys, Girls and Toddlers Ages 2-4, 4-8",True,Children's Papercrafts Books
403,2019,"What Happens in Paradise (Paradise, 2)",False,
404,2019,The Making of a Manager: What to Do When Everyone Looks to You,False,
405,2019,Watching You: A Novel,False,
406,2019,ICD-10-CM 2020 the Complete Official Codebook (ICD-10-CM the Complete Official Codebook),True,Nosology
407,2019,The Toll (3) (Arc of a Scythe),False,
408,2019,Never Touch a Shark,False,
409,2019,Donald Builds the Wall (Donald the Caveman),False,
410,2019,"Wheel of Time Premium Boxed Set I: Books 1-3 (The Eye of the World, The Great Hunt, The Dragon Reborn)",False,
411,2019,"The Pragmatic Programmer: Your Journey To Mastery, 20th Anniversary Edition (2nd Edition)",True,Software Testing
412,2019,The Unofficial Ultimate Harry Potter Spellbook: A complete reference guide to every spell in the wizarding world (The Unofficial Harry Potter Reference Library),False,
413,2019,My Kindergarten Math Workbook: 101 Games and Activities to Support Kindergarten Math Skills (My Workbooks),False,
414,2019,Where the Forest Meets the Stars,False,
415,2019,The Captain Underpants Colossal Color Collection (Captain Underpants #1-5 Boxed Set),False,
416,2019,Wine Simple: A Totally Approachable Guide from a World-Class Sommelier,True,Champagne
417,2019,The Unseen Realm: Recovering the Supernatural Worldview of the Bible,False,
418,2019,"Hocus Pocus Book of Spells: Plain Unruled Notebook (6x9, Easy to Carry) - Inspired by the Evil magic book from the 1993 movie Hocus Pocus",True,Palmistry
419,2019,It: A Novel,False,
420,2019,Star Wars: Galaxy's Edge: The Official Black Spire Outpost Cookbook,False,
421,2019,"Advanced Placement Human Geography, 2020 Edition",False,
422,2019,"The Hike: (Nature Book for Kids, Outdoors-Themed Picture Book for Preschoolers and Kindergarteners)",False,
423,2019,"The Obesity Code Cookbook: Recipes to Help You Manage Insulin, Lose Weight, and Improve Your Health (The Wellness Code)",False,
424,2019,The Moment of Lift: How Empowering Women Changes the World,False,
425,2019,The Color Purple: A Novel,False,
426,2019,The Wild Unknown Archetypes Deck and Guidebook,False,
427,2019,Elbow Grease vs. Motozilla,False,
428,2019,Brain Games - Sticker by Number: Ocean Treasures (Geometric Stickers),False,
429,2019,"Organic Chemistry as a Second Language: First Semester Topics, Fifth Edition",False,
430,2019,Boy-Crazy Stacey (The Baby-Sitters Club Graphic Novel #7): A Graphix Book (7) (The Baby-Sitters Club Graphic Novels),False,
431,2019,"The DBT Deck for Clients and Therapists: 101 Mindful Practices to Manage Distress, Regulate Emotions & Build Better Relationships",False,
432,2019,Science of Yoga: Understand the Anatomy and Physiology to Perfect Your Practice,False,
433,2019,Discovery: Moo on the Farm! (10-Button Sound Books),False,
434,2019,Where the Mountain Meets the Moon (Pefection Learning),True,Children's Asian Literature
435,2019,"The Vegan Instant Pot Cookbook: Wholesome, Indulgent Plant-Based Recipes",False,
436,2019,AP Psychology Premium: With 6 Practice Tests (Barron's Test Prep),False,
437,2019,The Ultimate Guide to Keto Baking: Master All the Best Tricks for Low-Carb Baking Success,False,
438,2019,"Tactics, 10th Anniversary Edition: A Game Plan for Discussing Your Christian Convictions",False,
439,2019,A Column of Fire: A Novel (Kingsbridge),False,
440,2019,"WTF Is My Password: Password Book Log Book AlphabeticalPocket Size Purple Flower Cover Black Frame 6"" x 9"" (Password Logbook)",True,"Computer Networks, Protocols & APIs"
441,2019,"The First-Time Mom's Pregnancy Journal: Monthly Checklists, Activities, & Journal Prompts",False,
442,2019,Rhythms of Renewal: Trading Stress and Anxiety for a Life of Peace and Purpose,False,
443,2019,Office 365 All-in-One For Dummies (For Dummies (Computer/Tech)),True,Enterprise Applications
444,2019,Sticks,False,
445,2019,Mary's Mantle Consecration: A Spiritual Retreat for Heaven's Help,False,
446,2019,My Preschool Workbook: 101 Games & Activities that Prepare Your Child for School (My Workbooks),False,
447,2019,"The Try Not to Laugh Challenge Joke Book - Halloween - Trick or Treat Edition: For Kids and Family: A Fun and Interactive Joke Book for Boys and Girls: Ages 6, 7, 8, 9, 10, 11, and 12 Years Old",False,
448,2019,The Sleep Experiment: An edge-of-your-seat psychological thriller (World's Scariest Legends),True,American Horror
449,2019,"Adventure Girls!: Crafts and Activities for Curious, Creative, Courageous Girls",False,
450,2019,Good Moms Have Scary Thoughts: A Healing Guide to the Secret Fears of New Mothers,False,
451,2019,The King of Kindergarten,False,
452,2019,Call Sign Chaos: Learning to Lead,False,
453,2019,Click (A Click Graphic Novel),False,
454,2019,"Sababa: Fresh, Sunny Flavors From My Israeli Kitchen: A Cookbook",False,
455,2019,"The Racial Healing Handbook: Practical Activities to Help You Challenge Privilege, Confront Systemic Racism, and Engage in Collective Healing (The Social Justice Handbook Series)",False,
456,2019,The Queen of Nothing (The Folk of the Air (3)),False,
457,2019,"Caring for Your Baby and Young Child, 7th Edition: Birth to Age 5",False,
458,2019,Little Traveler Board Book Set,True,
459,2019,Children of Virtue and Vengeance (Legacy of Orisha),False,
460,2019,The Only Woman in the Room: A Novel,False,
461,2019,When I Pray for You,False,
462,2019,The Deepest Well: Healing the Long-Term Effects of Childhood Adversity,False,
463,2019,"The Book on Estimating Rehab Costs: The Investor's Guide to Defining Your Renovation Plan, Building Your Budget, and Knowing Exactly How Much It All Costs (Fix-and-Flip (2))",True,Estimating How-to & Home Improvement
464,2019,The Self-Driven Child: The Science and Sense of Giving Your Kids More Control Over Their Lives,False,
465,2019,Pooping Animals: A Funny Coloring Book for Adults: An Adult Coloring Book for Animal Lovers for Stress Relief & Relaxation,True,Horse Care
466,2019,"Nordic Tales: Folktales from Norway, Sweden, Finland, Iceland, and Denmark (Nordic Folklore and Stories, Illustrated Nordic Book for Teens and Adults) (Tales of)",True,Japanese Literature
467,2019,"Surviving The Forest (A WW2 Historical Novel, Based on a True Story of a Jewish Holocaust Survivor)",True,Jewish Literary Criticism
468,2019,The Outsider: A Novel,False,
469,2019,You'll Come Back to Yourself,False,
470,2019,The 40-Day Sugar Fast: Where Physical Detox Meets Spiritual Transformation,False,
471,2019,Say Something,False,
472,2019,The Soul of America: The Battle for Our Better Angels,False,
473,2019,Lies Girls Believe: And the Truth that Sets Them Free (Lies We Believe),False,
474,2019,Stillness Is the Key,False,
475,2019,Adobe Photoshop Classroom in a Book (2020 release),True,Computer Graphics
476,2019,The Witch's Cat,False,
477,2019,Alien Superstar (Book #1),False,
478,2019,Dominion: How the Christian Revolution Remade the World,True,Italian History
479,2019,The Next Step Forward in Word Study and Phonics,True,Education Research
480,2019,SAT Premium Study Guide with 7 Practice Tests (Barron's Test Prep),False,
481,2019,CCNA 200-301 Official Cert Guide Library,True,Cisco Certification Guides
482,2019,"Nurse's Pocket Guide: Diagnoses, Prioritized Interventions and Rationales",False,
483,2019,Vibrate Higher Daily: Live Your Power,True,Philosophy Aesthetics
484,2019,Spanish Words and Phrases You Need to Know (Spanish Edition),False,
485,2019,"I'm a Therapist, and My Patient is Going to be the Next School Shooter: 6 Patient Files That Will Keep You Up At Night (Dr. Harper Therapy)",True,LGBT Horror Fiction
486,2019,An Indigenous Peoples' History of the United States for Young People (ReVisioning History for Young People),True,Teen & Young Adult History of Exploration & Discovery
487,2019,Flashback (7) (Keeper of the Lost Cities),False,
488,2019,What It Takes: Lessons in the Pursuit of Excellence,False,
489,2019,"Social Work ASWB Clinical Exam Guide and Practice Test, Second Edition Set - Includes a Comprehensive Study Guide and LCSW Practice Test Book with 170 Questions, Free Mobile and Web Access Included",False,
490,2019,How Democracies Die,False,
491,2019,Perfectly Logical!: Challenging Fun Brain Teasers and Logic Puzzles for Smart Kids,False,
492,2019,Maangchi's Big Book of Korean Cooking: From Everyday Meals to Celebration Cuisine,False,
493,2019,If I Built a School,False,
494,2019,Primary Composition Notebook Handwriting Practice Paper: Adorable Boho Flowers Unicorn with Blank Writing Sheets for Kindergarten to 2nd Grade Elementary Students,False,
495,2019,"Best Self: Be You, Only Better",False,
496,2019,"Best Self: Be You, Only Better",False,
497,2019,In Defense of Justice: The Greatest Dissents of Ruth Bader Ginsburg: Edited and Annotated for the Non-Lawyer,False,
498,2019,The Unhoneymooners,False,
499,2019,Grumpy Monkey Party Time!,False,
500,2019,The Berenstain Bears Fall Family Fun (The Berenstain Bears' Classics),False,
501,2019,Discovery: Honk on the Road! (10-Button Sound Books),False,
502,2019,America Before: The Key to Earth's Lost Civilization,False,
503,2019,The Death of Mrs. Westaway,False,
504,2019,Mind Your Business: A Workbook to Grow Your Creative Passion Into a Full-time Gig,True,Copyright Law
505,2019,7-Day Apple Cider Vinegar Cleanse: Lose Up to 15 Pounds in 7 Days and Turn Your Body into a Fat-Burning Machine,False,
506,2019,"My Hero Academia, Vol. 21 (21)",False,
507,2019,The 7 1/2 Deaths of Evelyn Hardcastle,False,
508,2019,"The Jesus Bible Artist Edition, ESV, Leathersoft, Multi-color/Teal",False,
509,2019,Dungeons & Dragons Ghosts of Saltmarsh Hardcover Book (D&D Adventure),False,
510,2019,"Dear Boy,: A Celebration of Cool, Clever, Compassionate You!",False,
511,2019,Meals That Heal: 100+ Everyday Anti-Inflammatory Recipes in 30 Minutes or Less,False,
512,2019,Case Closed #1: Mystery in the Mansion,False,
513,2019,A Court of Frost and Starlight (A Court of Thorns and Roses),False,
514,2019,Always Remember You are Braver than you believe - Stronger than you seem & Smarter thank you think: Inspirational Journal - Notebook to Write In for ... Journals - Notebooks for Women & Girls),True,Catalogs & Directories
515,2019,Issuing Divine Restraining Orders from Courts of Heaven: Restricting and Revoking the Plans of the Enemy,False,
516,2019,Emeril Lagasse Everyday Recipes for the Power AirFryer 360,False,
517,2019,National Geographic Atlas of the National Parks,True,Olympic Peninsula Washington Travel Books
518,2019,Raised Bed Gardening for Beginners: Everything You Need to Know to Start and Sustain a Thriving Garden,True,Agronomy
519,2019,"Tarot for Beginners: A Guide to Psychic Tarot Reading, Real Tarot Card Meanings, and Simple Tarot Spreads",False,
520,2019,The Color of Money: Black Banks and the Racial Wealth Gap,True,Income Inequality
521,2019,Me and My Feelings: A Kids' Guide to Understanding and Expressing Themselves,False,
522,2019,Dragon Ball Z Complete Box Set: Vols. 1-26 with premium,False,
523,2019,The Undefeated (Caldecott Medal Book),False,
524,2019,The Everything Gluten-Free & Dairy-Free Cookbook: 300 simple and satisfying recipes without gluten or dairy,False,
525,2019,The Home Edit: Conquering the clutter with style,True,Interior Design Style
526,2019,The Coffee Bean: A Simple Lesson to Create Positive Change,False,
527,2019,Graph Paper Notebook (50 double-sided sheets),False,
528,2019,Other Words for Home,True,Children's Middle East Books
529,2019,"100 Animals for Toddler Coloring Book: My First Big Book of Easy Educational Coloring Pages of Animal Letters A to Z for Boys & Girls, Little Kids, Preschool and Kindergarten",False,
530,2019,Sous Vide: Better Home Cooking: A Cookbook,False,
531,2019,Something in the Water: A Novel,False,
532,2019,"The Critical Reader, Fourth Edition: The Complete Guide to SAT Reading",False,
533,2019,"CBT Toolbox for Depressed, Anxious & Suicidal Children and Adolescents: Over 220 Worksheets and Therapist Tips to Manage Moods, Build Positive Coping Skills & Develop Resiliency",False,
534,2019,How to Cook Everything―Completely Revised Twentieth Anniversary Edition: Simple Recipes for Great Food,False,
535,2019,Daniel's Potty Time (Daniel Tiger's Neighborhood),False,
536,2019,Harry Potter Origami (Harry Potter),False,
537,2019,Camp (A Click Graphic Novel),False,
538,2019,"Dad, I Want to Hear Your Story: A Father’s Guided Journal To Share His Life & His Love",True,Juggling
539,2019,The Sun Is Also a Star,False,
540,2019,"The PowerScore LSAT Bible Trilogy, 2020 edition. An advanced LSAT prep system for attacking any every section of the LSAT, updated for the digital test.",False,
541,2019,"My Hero Academia, Vol. 22 (22)",False,
542,2019,The Complete Novels of Jane Austen (Leather-bound Classics),False,
543,2019,"Parable of the Talents (Parable, 2)",False,
544,2019,The Trump Prophecies: The Astonishing True Story of the Man Who Saw Tomorrow...and What He Says Is Coming Next: UPDATED AND EXPANDED,False,
545,2019,Give Me Liberty!: An American History (Seagull Sixth Edition) (Vol. 1),False,
546,2019,"Excavator s 123: Goodnight, Goodnight, Construction Site (Counting Books for Kids, Learning to Count Books, Goodnight Book)",False,
547,2019,Play It! Children's Songs: A Superfast Way to Learn Awesome Songs on Your Piano or Keyboard,False,
548,2019,The Tradition,False,
549,2019,Triggered: How the Left Thrives on Hate and Wants to Silence Us,False,
550,2019,This Drawing Pad Belongs to ______! My Secret Book of Scribblings and Sketches: Sketch Book for Kids,True,Reptile & Amphibian Care
551,2019,Sideways Stories from Wayside School,False,
552,2019,Dork Diaries 14: Tales from a Not-So-Best Friend Forever (14),False,
553,2019,Defined - Teen Girls' Bible Study Book: Who God Says You Are (Bible Study for Teen Girls and Young Women),True,Teen & Young Adult Peer Pressure Issues
554,2019,"10% Happier Revised Edition: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works--A True Story",False,
555,2019,The Story of Rap,True,Children's Rap & Hip-Hop
556,2019,Catechism of the Catholic Church,False,
557,2019,Karen's Witch (Baby-Sitters Little Sister Graphix),False,
558,2019,Seventy-Eight Degrees of Wisdom: A Tarot Journey to Self-Awareness (A New Edition of the Tarot Classic),False,
559,2019,The Scarlet Letter,False,
560,2019,The Scarlet Letter,False,
561,2019,"Ninja Air Fryer Cookbook for Beginners: 75+ Recipes for Faster, Healthier, & Crispier Fried Favorites",False,
562,2019,Thunderhead (2) (Arc of a Scythe),False,
563,2019,Dory Fantasmagory: Outside the Box,False,
564,2019,Trail Guide to the Body,False,
565,2019,"The Universal Christ: How a Forgotten Reality Can Change Everything We See, Hope For, and Believe",False,
566,2019,Bo's Magical New Friend: A Branches Book (Unicorn Diaries #1),False,
567,2019,Turtles All the Way Down,False,
568,2019,Potty Time! (Daniel Tiger's Neighborhood) (Daniel Tiger's Neighborhood Interactive Take-Along Children's Sound Book),False,
569,2019,All the GMAT: Content Review + 6 Online Practice Tests + Effective Strategies to Get a 700+ Score (Manhattan Prep GMAT Strategy Guides),False,
570,2019,"The PowerScore LSAT Logical Reasoning Bible, 2020 edition. An advanced LSAT prep system for attacking the Logical Reasoning Section, updated for the digital test.",False,
571,2019,"Mediterranean Instant Pot: Easy, Inspired Meals for Eating Well",False,
572,2019,"CSB She Reads Truth Bible, Rose Gold LeatherTouch",False,
573,2019,Pleasure Activism: The Politics of Feeling Good (Emergent Strategy),False,
574,2019,Turn Left At Orion: Hundreds of Night Sky Objects to See in a Home Telescope - and How to Find Them,False,
575,2019,Santa and the Goodnight Train,False,
576,2019,The Silver Eyes (Five Nights at Freddy's Graphic Novel #1),False,
577,2019,The Ultimate Book of Planet Earth,False,
578,2019,"Fifth Edition, The Ultimate Guide to SAT Grammar",False,
579,2019,A Wolf Called Wander,False,
580,2019,I Turned My Mom Into a Unicorn: A funny thankful story (Ted and Friends),True,Movie Adaptations
581,2019,A Big Day for Baseball (Magic Tree House (R)),False,
582,2019,The Official Downton Abbey Cookbook (Downton Abbey Cookery),False,
583,2019,The Laws of Human Nature,False,
584,2019,The World Atlas of Wine 8th Edition,True,Christian Bible Atlases
585,2019,"I Said This, You Heard That - Workbook",False,
586,2019,Happy Birthday from The Very Hungry Caterpillar (The World of Eric Carle),False,
587,2019,The Mediterranean Refresh,False,
588,2019,Guinness World Records 2020,False,
589,2019,"Mythos: (Ancient Greek Mythology Book for Adults, Modern Telling of Classical Greek Myths Book) (Stephen Fry's Greek Myths (1))",False,
590,2019,"The Berenstain Bears Patience, Please (Berenstain Bears/Living Lights: A Faith Story)",False,
591,2019,The Miscalculations of Lightning Girl,False,
592,2019,The Trip to the Pumpkin Farm: A Branches Book (Owl Diaries #11),False,
593,2019,The Monsters Know What They're Doing: Combat Tactics for Dungeon Masters (1),False,
594,2019,Becoming RBG: Ruth Bader Ginsburg's Journey to Justice,False,
595,2019,"The Complete Air Fryer Cookbook for Beginners: 800 Affordable, Quick & Easy Air Fryer Recipes | Fry, Bake, Grill & Roast Most Wanted Family Meals | 21-Day Meal Plan",True,German Poetry
596,2019,Ruby Finds a Worry (Big Bright Feelings),False,
597,2019,What If Everybody Thought That?,False,
598,2019,Find Your F*cking Happy: A Journal to Help Pave the Way for Positive Sh*t Ahead (Zen as F*ck Journals),False,
599,2019,Suicide Notes,True,Teen & Young Adult Fiction about Suicide
600,2019,GED Test Prep 2020: 2 Practice Tests + Proven Strategies + Online (Kaplan Test Prep),False,
601,2019,Everyday Millionaires: How Ordinary People Built Extraordinary Wealth―and How You Can Too,False,
602,2019,"Little Feminist Picture Book (Inspiring Children’s Books, Feminist Books for Kids, Children’s Social Activists Biographies)",False,
603,2019,Finding God Faithful - Bible Study Book,False,
604,2019,The Norton Field Guide to Writing: with Readings and Handbook (Fifth Edition),False,
605,2019,With the Fire on High,False,
606,2019,Superheroes Are Everywhere,False,
607,2019,Exceptionally Bad Dad Jokes: So frightfully awful.. yet wonderfully spiffing,False,
608,2019,"Mindfulness for Teens in 10 Minutes a Day: Exercises to Feel Calm, Stay Focused & Be Your Best Self",False,
609,2019,The Boys Omnibus Vol. 4 TP,False,
610,2019,Chaos Coordinator: To Do List Notebook: To Do & Dot Grid Matrix: Modern Florals with Hand Lettering Art 0229,False,
611,2019,What Are the Odds?,False,
612,2019,The Big Ninja Foodi Pressure Cooker Cookbook: 175 Recipes and 3 Meal Plans for Your Favorite Do-It-All Multicooker,False,
613,2019,The Whisper Man: A Novel,False,
614,2019,"The Tuscan Secret: An absolutely gripping, emotional, World War 2 historical novel",False,
615,2019,"National Geographic Backyard Guide to the Birds of North America, 2nd Edition",False,
616,2019,Crow Tarot,False,
617,2019,Grumpy Monkey,False,
618,2019,"Mermaid Coloring Book for Kids Ages 4-8: 40 Cute, Unique Coloring Pages",True,"Children's Fairy Tales, Folklore, Legends & Mythology Comics & Graphic Novels"
619,2019,If You Give a Pig the White House: A Parody for Adults,False,
620,2019,"The Passion Translation New Testament, Violet, Large Print (Faux Leather) – In-Depth Bible with Psalms, Proverbs, and Song of Songs, Makes a Great Gift for Confirmation, Holidays, and More",False,
621,2019,Pokemon Coloring Book For Kids: Perfect JUMBO Coloring Book,False,
622,2019,Kettlebell Simple & Sinister: Revised and Updated (2nd Edition),False,
623,2019,"GED Test Prep 2020 & 2021: GED Secrets Study Guide All Subjects, Full-Length Practice Test, Step-by-Step Preparation Video Tutorials: [Updated for the NEW Outline]",False,
624,2019,Pokemon Coloring Book For Kids: Perfect JUMBO Coloring Book,False,
625,2019,Kettlebell Simple & Sinister: Revised and Updated (2nd Edition),False,
626,2019,You Are Light,False,
627,2019,Small Spaces,False,
628,2019,How to Have Impossible Conversations: A Very Practical Guide,False,
629,2019,Golden Art Nouveau Tarot,False,
630,2019,The Outdoor Toddler Activity Book: 100+ Fun Early Learning Activities for Outside Play,False,
631,2019,Harry Potter: A Hogwarts Christmas Pop-Up (Advent Calendar),False,
632,2019,Dragon Ball Complete Box Set: Vols. 1-16 with premium,False,
633,2019,"Learn to Draw... Unicorns, Mermaids & More (Easy Step-by-Step Drawing Guide)",False,
634,2019,The Borderline Personality Disorder Workbook: An Integrative Program to Understand and Manage Your BPD (A New Harbinger Self-Help Workbook),False,
635,2019,"Trick or Treat, Little Critter (Pictureback(R))",False,
636,2019,"Dot Markers Activity Book ABC Animals: Easy Guided BIG DOTS | Do a dot page a day | Giant, Large, Jumbo and Cute USA Art Paint Daubers Kids Activity ... Toddler, Preschool, Kindergarten, Girls, Boys",True,Inclusive Education Methods
637,2019,Diary of an 8-Bit Warrior Diamond Box Set,False,
638,2019,Modern Refrigeration and Air Conditioning,False,
639,2019,The Coming Storm,False,
640,2019,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",False,
641,2019,Brain Games - Sticker by Letter: Playful Pets (Sticker Puzzles - Kids Activity Book),False,
642,2019,Ultimate Puzzle Challenge! (Highlights Jumbo Books & Pads),True,
643,2019,Dinosaur! (Knowledge Encyclopedias),False,
644,2019,Step-Up to Medicine (Step-Up Series),False,
645,2019,The Logic of God: 52 Christian Essentials for the Heart and Mind,False,
646,2019,Never Touch a Polar Bear,True,Children's Polar Regions Books
647,2019,"Autumn Coloring Book: An Adult Coloring Book with Beautiful Flowers, Adorable Animals, Fun Characters, and Relaxing Fall Designs",False,
648,2019,Creative Haven Country Christmas Coloring Book (Creative Haven Coloring Books),False,
649,2019,Insignificant Events in the Life of a Cactus (Volume 1),False,
650,2019,"The Print Handwriting Workbook for Kids: Laugh, Learn, and Practice Print with Jokes and Riddles",False,
